inscription_id,mutant_name,inscription_number,sat_number,Alpha,Black Uncommon,Block 286,Block 666,Block 78,Block 9,Block 9 450x,Common,First Transaction,Hitman,JPEG,Nakamoto,Omega,Paliblock Palindrome,Palindrome,Pizza,Silk Road,Uncommon,Vintage
d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i1,ORDIMUTANT #506,1,898102537775705,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i2,ORDIMUTANT #463,2,898102537776035,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i3,ORDIMUTANT #622,3,898102537776365,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i4,ORDIMUTANT #314,4,898102537776695,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i5,ORDIMUTANT #521,5,898102537777025,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i6,ORDIMUTANT #264,6,898102537777355,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i7,ORDIMUTANT #184,7,898102537777685,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d4ee95e61962f96fe4d3ed842b356d1b766e1d7356de9e25e14e0a7affaffd82i0,ORDIMUTANT OG#119,0,744457499999999,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
d545ab3a97a54a5e8a1798c507a377a06b5810e9e01b7566e03baf20b90894a7i0,ORDIMUTANT #4089,0,281101330010824,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
d545ab3a97a54a5e8a1798c507a377a06b5810e9e01b7566e03baf20b90894a7i1,ORDIMUTANT #2870,1,281101330011154,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
d545ab3a97a54a5e8a1798c507a377a06b5810e9e01b7566e03baf20b90894a7i2,ORDIMUTANT #3362,2,281101330011484,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
d545ab3a97a54a5e8a1798c507a377a06b5810e9e01b7566e03baf20b90894a7i3,ORDIMUTANT #1695,3,281101330011814,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
d59c7eaaec824ba73a85cb931d8a10c6b39986e5dc6055eb90e770c5daf277a3i0,ORDIMUTANT OG#5,0,45536076385,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i0,ORDIMUTANT #201,0,898102537754255,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i1,ORDIMUTANT #2419,1,898102537754585,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i2,ORDIMUTANT #73,2,898102537754915,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i3,ORDIMUTANT #417,3,898102537755245,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i5,ORDIMUTANT #1091,5,898102537755905,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i6,ORDIMUTANT #2794,6,898102537756235,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i7,ORDIMUTANT #51,7,898102537756565,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
d77b8509198fa35534393b49082a68c2d11339d52434e6df982c416607380b02i0,ORDIMUTANT OG#91,0,45536076303,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
d7a63d44a5cb8724ed78ac1dd78cd500658af9ac383852040c7ac095f193275ai0,ORDIMUTANT OG#107,0,281864494468182,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No
d7e104716526a12114b473ef0201caedeab8b7c0088af764193000b90cc16b29i0,ORDIMUTANT #1551,0,3330194929029,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
d7e104716526a12114b473ef0201caedeab8b7c0088af764193000b90cc16b29i1,ORDIMUTANT #2774,1,3330194929359,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
d7e104716526a12114b473ef0201caedeab8b7c0088af764193000b90cc16b29i2,ORDIMUTANT #2939,2,3330194929689,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i0,ORDIMUTANT #512,0,162064278270868,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i1,ORDIMUTANT #135,1,162064278271198,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i2,ORDIMUTANT #912,2,162064278271528,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i3,ORDIMUTANT #440,3,162064278271858,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i4,ORDIMUTANT #339,4,162064278272188,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i5,ORDIMUTANT #432,5,162064278272518,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i6,ORDIMUTANT #570,6,162064278272848,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i7,ORDIMUTANT #1321,7,162064278273178,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i8,ORDIMUTANT #504,8,162064278273508,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i0,ORDIMUTANT #3647,0,385522892695533,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i1,ORDIMUTANT #2398,1,385522892695863,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i2,ORDIMUTANT #2220,2,385522892696193,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i3,ORDIMUTANT #1295,3,385522892696523,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i4,ORDIMUTANT #3653,4,385522892696853,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i5,ORDIMUTANT #2974,5,385522892697183,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i6,ORDIMUTANT #3472,6,385522892697513,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i8,ORDIMUTANT #1196,8,385522892698173,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
d8a1fdf3d19aa3e141a2cb8244031712775a05bdccf9ad6de956812479f534a1i0,ORDIMUTANT #1226,0,281101330012474,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
d8fd8df8c31655168865ba24e5199bca365d4130a6eef1ef2352353be5f5bd47i0,ORDIMUTANT #215,0,3330194977869,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
d997705ad3956ac99a7e0ba54f2729b5d104dbd1171c865edce7b1176daa6a47i0,ORDIMUTANT #2632,0,281101330012804,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
d997705ad3956ac99a7e0ba54f2729b5d104dbd1171c865edce7b1176daa6a47i1,ORDIMUTANT #1721,1,281101330013134,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i0,ORDIMUTANT #147,0,162064278267238,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i1,ORDIMUTANT #2274,1,162064278267568,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i2,ORDIMUTANT #590,2,162064278267898,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i3,ORDIMUTANT #997,3,162064278268228,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i4,ORDIMUTANT #517,4,162064278268558,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i5,ORDIMUTANT #193,5,162064278268888,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i6,ORDIMUTANT #446,6,162064278269218,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i7,ORDIMUTANT #68,7,162064278269548,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i0,ORDIMUTANT #74,0,3330194979189,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i1,ORDIMUTANT #185,1,3330194979519,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i4,ORDIMUTANT #482,4,3330194980509,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i5,ORDIMUTANT #262,5,3330194980839,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i7,ORDIMUTANT #559,7,3330194981499,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di0,ORDIMUTANT #477,0,898102537772405,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di2,ORDIMUTANT #544,2,898102537773065,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di3,ORDIMUTANT #57,3,898102537773395,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di5,ORDIMUTANT #422,5,898102537774055,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di6,ORDIMUTANT #487,6,898102537774385,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di8,ORDIMUTANT #419,8,898102537775045,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
db313a150e06c6c2ff65432f701bc4f4f122243187aa1de8c35a7951db66e91fi0,ORDIMUTANT OG#76,0,45536076316,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
db340eff0c5509516e44dc67e16b40f82146f1b0ef7fc08bd9a55d020c718d34i0,ORDIMUTANT #444,0,898102537714655,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
db5c83b8ff58d0f0f39951458f1cffc2190c77cbc37783d3e2449561e332c075i0,ORDIMUTANT #1334,0,281101330025344,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
dbaea70b3489e9f5d491217fb0d8a07d20c7a8b04b5850c03b692cb71e82392ai0,ORDIMUTANT #3771,0,144432016772134,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
dbaea70b3489e9f5d491217fb0d8a07d20c7a8b04b5850c03b692cb71e82392ai1,ORDIMUTANT #1361,1,144432016772464,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
dbaea70b3489e9f5d491217fb0d8a07d20c7a8b04b5850c03b692cb71e82392ai2,ORDIMUTANT #545,2,144432016772794,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
dbaea70b3489e9f5d491217fb0d8a07d20c7a8b04b5850c03b692cb71e82392ai3,ORDIMUTANT #665,3,144432016773124,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
dbaea70b3489e9f5d491217fb0d8a07d20c7a8b04b5850c03b692cb71e82392ai4,ORDIMUTANT #2458,4,144432016773454,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
dbaea70b3489e9f5d491217fb0d8a07d20c7a8b04b5850c03b692cb71e82392ai5,ORDIMUTANT #1948,5,144432016773784,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
dc1a78705f4dfbb2ad3ce4803a9d102bdee5f3d677e840bd267ec9ffcf8151c5i0,ORDIMUTANT #1289,0,1430690175029,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
dc2e4a210306baf747f6768dd569ae4215e4b6937139ce2eb092997aa3b79717i0,ORDIMUTANT OG#69,0,1941152499999999,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
dc4b70dcb7f50e3a7bde8f338a704abfc4c2f9f25fc63f300cdb4c3050feb646i0,ORDIMUTANT #624,0,162064278266248,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
dc4b70dcb7f50e3a7bde8f338a704abfc4c2f9f25fc63f300cdb4c3050feb646i1,ORDIMUTANT #3283,1,162064278266578,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
dcb284d29c30387364d7f889f1be818b469cc69aa765bbd1763653c0c86a4189i0,ORDIMUTANT OG#132,0,45536076274,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
dcc47f76c839fccbcc9125465c3c1b18c2572fc78e1c9c2e0efb85c667b2a4e4i0,ORDIMUTANT OG#58,0,45536076330,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
dcd41a0a2af619fdf9e09f82d36565288127e93bd35530b7aa48fc2e9b7da51ei0,ORDIMUTANT #3735,0,144432016793584,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
dd1597f7dd705b226ca89f03f757b93b4967918243951e403b053db1d1646e11i0,ORDIMUTANT OG#102,0,45536076293,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
dd43395f9c1b4c2ece370509bfc446421f24427b7e11935e9c9f779c5afeebf7i0,ORDIMUTANT #255,0,1430690192519,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
dd43395f9c1b4c2ece370509bfc446421f24427b7e11935e9c9f779c5afeebf7i1,ORDIMUTANT #4162,1,1430690192849,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
dd7c97765ce8070373398530e11414de69cb11d2f49d36894889b6d7624b1914i0,ORDIMUTANT #686,0,162064278246778,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i0,ORDIMUTANT #4149,0,3330194936619,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i1,ORDIMUTANT #1184,1,3330194936949,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i2,ORDIMUTANT #18,2,3330194937279,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i3,ORDIMUTANT #2273,3,3330194937609,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i4,ORDIMUTANT #4147,4,3330194937939,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i5,ORDIMUTANT #2189,5,3330194938269,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i6,ORDIMUTANT #2756,6,3330194938599,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i7,ORDIMUTANT #2434,7,3330194938929,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
ddb3c45101ddcdeebbd1490076e59a6b686ff28b0d505af4c3b7c29ac838ed4ci0,ORDIMUTANT #3760,0,3330194964669,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
dde2390c80b18c36d1e0155f74a52088751ca584f3aa1d58a3ad8cd77181b23ei0,ORDIMUTANT #3222,0,599543210162196,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi0,ORDIMUTANT #1545,0,3071337211616,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi1,ORDIMUTANT #4294,1,3071337211946,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi2,ORDIMUTANT #1794,2,3071337212276,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi3,ORDIMUTANT #1125,3,3071337212606,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi4,ORDIMUTANT #3281,4,3071337212936,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi5,ORDIMUTANT #217,5,3071337213266,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi6,ORDIMUTANT #2011,6,3071337213596,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi7,ORDIMUTANT #3716,7,3071337213926,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
deeb8edaabf116e2a651c4b8fa6db437e11feeec4b53db9b4af4afb8e848148ai0,ORDIMUTANT #952,0,281101330021384,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
deeb8edaabf116e2a651c4b8fa6db437e11feeec4b53db9b4af4afb8e848148ai1,ORDIMUTANT #902,1,281101330021714,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di0,ORDIMUTANT #3852,0,281101330498944,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di1,ORDIMUTANT #3361,1,281101330499274,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di2,ORDIMUTANT #207,2,281101330499604,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di3,ORDIMUTANT #1179,3,281101330499934,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di4,ORDIMUTANT #3029,4,281101330500264,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di5,ORDIMUTANT #140,5,281101330500594,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di6,ORDIMUTANT #3641,6,281101330500924,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di7,ORDIMUTANT #2226,7,281101330501254,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
dfada22f2720584ef519b588a4609f04827ce6abd02c32acc0670bbe23b91d47i0,ORDIMUTANT OG#110,0,4345152515434,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes
e014fce4d4a12dfcd7804af6ff88714aba3e268a1d88527098f6396aaf15da34i0,ORDIMUTANT #1301,0,281101330529304,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
e12679ecb575e483a4bae6a05bd46dde67c984904b4773cce5d0d7f284eed728i0,ORDIMUTANT OG#68,0,45536076351,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi0,ORDIMUTANT #3533,0,162064278204208,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi1,ORDIMUTANT #4034,1,162064278204538,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi2,ORDIMUTANT #1675,2,162064278204868,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi3,ORDIMUTANT #1796,3,162064278205198,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi4,ORDIMUTANT #3765,4,162064278205528,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi5,ORDIMUTANT #2585,5,162064278205858,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi6,ORDIMUTANT #3994,6,162064278206188,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi7,ORDIMUTANT #123,7,162064278206518,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi8,ORDIMUTANT #959,8,162064278206848,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
e145682bafc7089c1b4ff5e931564bb8ba19596d5a07f8e66694181df7af91b9i0,ORDIMUTANT #4235,0,162064278248098,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
